X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-11280013.1303,4089303.3084,74277,306199,UNKNOWN306199,SILVERTON,TX,79257,NOT AVAILABLE,NOT AVAILABLE,BRISCOE,48045,USA,34.449378,-101.330082,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,3,-999999.0,-999999.0,N,N
-11413215.5701,3902114.7438,74278,306200,LTG PLEASANT HILL,WELLMAN,TX,79316,SUBSTATION,IN SERVICE,TERRY,48445,USA,33.051296854,-102.526659876,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,2,115.0,69.0,N,N
-10668777.1321,3476215.7203,74279,306201,KATY,KATY,TX,77493,SUBSTATION,IN SERVICE,WALLER,48473,USA,29.787122895,-95.8392556059999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,2,138.0,69.0,N,N
-10873592.2126,3521436.7177,74281,306203,COLTON,CREEDMOOR,TX,78719,SUBSTATION,IN SERVICE,TRAVIS,48453,USA,30.139055765,-97.679140779,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY,I nference, OpenStreetMap",2017/05/03 00:00:00+00,IMAGERY,2017/05/03 00:00:00+00,2,138.0,69.0,N,N
-10815578.5338,3986142.4214,74282,306204,UNKNOWN306204,GAINESVILLE,TX,76240,SUBSTATION,IN SERVICE,COOKE,48097,USA,33.6817048610001,-97.1579950349999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/07 00:00:00+00,UNVERIFIED,2018/09/07 00:00:00+00,2,-999999.0,-999999.0,N,N
-11157128.7689,4087607.913,74283,306205,UNKNOWN306205,CHILDRESS,TX,79201,NOT AVAILABLE,NOT AVAILABLE,CHILDRESS,48075,USA,34.4368180000001,-100.226193,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/07 00:00:00+00,UNVERIFIED,2018/09/07 00:00:00+00,3,-999999.0,-999999.0,N,N
-10629584.4088,3465225.6192,74284,306206,SHARPSTOWN,HOUSTON,TX,77081,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.701404418,-95.4871813829999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/05 00:00:00+00,IMAGERY,2017/05/05 00:00:00+00,2,138.0,69.0,N,N
-10838802.4527,3630923.1291,74287,306209,UNKNOWN306209,LITTLE RIVER-ACADEMY,TX,76554,SUBSTATION,NOT AVAILABLE,BELL,48027,USA,30.9859385350001,-97.366619048,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,0,138.0,69.0,Y,Y
-10636342.3963,3541829.256,74291,306213,FISH CREEK,CONROE,TX,77304,SUBSTATION,IN SERVICE,MONTGOMERY,48339,USA,30.297352281,-95.547889417,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,N,N
-10641060.1639,3980316.6846,74293,306215,UNKNOWN306215,PARIS,TX,75460,SUBSTATION,IN SERVICE,LAMAR,48277,USA,33.6381455060001,-95.590269845,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,4,138.0,69.0,Y,Y
-10790742.7981,3874661.0673,74295,306217,NE IRVING,IRVING,TX,75062,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.844341403,-96.934891825,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/08/19 00:00:00+00,IMAGERY,2016/08/19 00:00:00+00,1,138.0,69.0,N,N
-10778619.7721,3865825.6443,74296,306218,WEST LEVEE,DALLAS,TX,75212,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.7776339230001,-96.82598883,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/01/17 00:00:00+00,IMAGERY/OTHER,2017/01/17 00:00:00+00,9,345.0,69.0,N,N
-10910218.1138,3022573.132,74297,306219,UNKNOWN306219,MIDWAY NORTH,TX,78599,SUBSTATION,IN SERVICE,HIDALGO,48215,USA,26.1895226400001,-98.008156847,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/06 00:00:00+00,IMAGERY,2017/03/06 00:00:00+00,2,138.0,69.0,N,N
-10818741.49,3944457.46,74298,306220,UNKNOWN306220,SANGER,TX,76266,SUBSTATION,IN SERVICE,DENTON,48121,USA,33.3695391730001,-97.186408354,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/12 00:00:00+00,IMAGERY,2015/06/12 00:00:00+00,2,138.0,69.0,Y,Y
-11386768.315,3629665.02,74299,306221,BAKERSFIELD,BAKERSFIELD,TX,79744,SUBSTATION,IN SERVICE,PECOS,48371,USA,30.976249093,-102.289080141,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,3,345.0,69.0,Y,Y
-10773446.1732,3897062.2457,74303,306225,UNKNOWN306225,PLANO,TX,75093,SUBSTATION,IN SERVICE,COLLIN,48085,USA,33.0132457390001,-96.7795136,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,2,138.0,13.8,N,N
-10760331.6518,3883848.6694,74305,306227,FAIRDALE,GARLAND,TX,75042,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.913654702,-96.66170385,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016/12/21 00:00:00+00,IMAGERY,2016/12/21 00:00:00+00,4,138.0,69.0,N,N
-10614032.765,3382744.505,74306,306228,RIWOOD,OYSTER CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,48039,USA,29.055756509,-95.347478589,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/06/25 00:00:00+00,IMAGERY,2015/06/25 00:00:00+00,2,138.0,69.0,Y,Y
-11416791.8682,3956421.998,74307,306229,UNKNOWN306229,SUNDOWN,TX,79336,SUBSTATION,IN SERVICE,HOCKLEY,48219,USA,33.459253129,-102.558786308,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/11 00:00:00+00,IMAGERY,2017/04/11 00:00:00+00,1,230.0,69.0,N,N
-10616505.7405,3376962.0851,74308,306230,HOFMAN,CLUTE,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,48039,USA,29.0103394820001,-95.369693706,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/06/25 00:00:00+00,IMAGERY,2015/06/25 00:00:00+00,1,138.0,69.0,N,N
-10574851.7647,3516938.3624,74309,306231,UNKNOWN306231,DAYTON,TX,77535,SUBSTATION,NOT AVAILABLE,LIBERTY,48291,USA,30.1041031400001,-94.9955096749999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/08 00:00:00+00,IMAGERY/OTHER,2018/01/08 00:00:00+00,1,69.0,-999999.0,Y,N
-11389711.2692,4143238.8775,74310,306232,PANDA,JOEL,TX,79045,SUBSTATION,IN SERVICE,DEAF SMITH,48117,USA,34.847961583,-102.315517148,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/11 00:00:00+00,IMAGERY,2017/04/11 00:00:00+00,1,115.0,69.0,N,N
-11443862.1301,3917622.6352,74313,306235,UNKNOWN306235,PLAINS,TX,79355,SUBSTATION,IN SERVICE,YOAKUM,48501,USA,33.1679864050001,-102.801962608,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/11 00:00:00+00,IMAGERY,2017/04/11 00:00:00+00,3,115.0,69.0,N,N
-10899208.3823,3869195.8422,74314,306236,UNKNOWN306236,WEATHERFORD,TX,76088,SUBSTATION,NOT AVAILABLE,PARKER,48367,USA,32.8030848380001,-97.909254746,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,4,138.0,-999999.0,Y,N
-10826310.595,3852239.195,74315,306237,UNKNOWN306237,FORT WORTH,TX,76119,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.674958544,-97.254402781,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/01 00:00:00+00,IMAGERY,2017/05/01 00:00:00+00,2,138.0,69.0,N,N
-10773667.6869,3840471.176,74316,306238,LANCASTER,LANCASTER,TX,75146,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.585929897,-96.781503492,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/11 00:00:00+00,IMAGERY,2017/01/11 00:00:00+00,2,138.0,69.0,N,N
-11233859.7624,3815912.7316,74317,306239,UNKNOWN306239,COLORADO CITY,TX,79512,SUBSTATION,NOT AVAILABLE,MITCHELL,48335,USA,32.399852847,-100.915479242,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,2,345.0,69.0,Y,Y
-10458199.5108,3500799.0897,74319,306241,UNKNOWN306241,PORT NECHES,TX,77651,SUBSTATION,IN SERVICE,JEFFERSON,48245,USA,29.978597823,-93.947604649,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/09/17 00:00:00+00,IMAGERY,2015/09/17 00:00:00+00,1,138.0,69.0,Y,Y
-10747775.4825,3852094.8007,74321,306243,SEAGOVILLE,SEAGOVILLE,TX,75159,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.673866694,-96.548909862,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/01/13 00:00:00+00,IMAGERY,2017/01/13 00:00:00+00,2,138.0,69.0,N,N
-10885688.6739,3566866.8378,74322,306244,AVERY RANCH,AUSTIN,TX,78717,SUBSTATION,IN SERVICE,WILLIAMSON,48491,USA,30.4913568280001,-97.7878051389999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,2,138.0,69.0,N,N
-10872113.9548,3557610.3546,74324,306246,TECH RIDGE,AUSTIN,TX,78753,SUBSTATION,IN SERVICE,TRAVIS,48453,USA,30.4196775570001,-97.665861363,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/03 00:00:00+00,IMAGERY,2017/05/03 00:00:00+00,3,138.0,69.0,N,N
-10773912.1749,3462941.5355,74325,306247,UNKNOWN306247,WEIMAR,TX,78962,SUBSTATION,IN SERVICE,COLORADO,48089,USA,29.6835802680001,-96.7836997649999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,2,138.0,69.0,N,N
-11506575.8564,3625905.3537,74326,306248,BARILLA JUNCTION,FORT STOCKTON,TX,79735,SUBSTATION,NOT AVAILABLE,PECOS,48371,USA,30.9472878190001,-103.365329597,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,AEPSC and Oncor Barilla Junction Transmission Project http://www.ercot.com/content/wcm/key_documents_lists/77730/AEPSC_and_Oncor_Barilla_Junction_Area_Improvement_Project__EIR_Update.pdf,2016/06/21 00:00:00+00,IMAGERY,2017/04/10 00:00:00+00,8,138.0,69.0,N,N
-11245893.0693,3859324.11,74328,306250,UNKNOWN306250,SNYDER,TX,79549,SUBSTATION,NOT AVAILABLE,SCURRY,48415,USA,32.7285153460001,-101.023576277,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,0,115.0,13.8,Y,Y
-10669010.0834,3487519.6683,74329,306251,FREEMAN,KATY,TX,77493,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.8752127390001,-95.841348243,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,Y,Y
-10566778.0207,3424120.5028,74331,306253,TEJAS,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,48167,USA,29.3801526770001,-94.9229819989999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY,I nference, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,3,138.0,69.0,N,N
-11288677.7937,3920111.8265,74332,306254,GRAHAM,POST,TX,79356,SUBSTATION,IN SERVICE,GARZA,48169,USA,33.1867019520001,-101.407917996,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,4,115.0,69.0,N,N
-11031802.3961,3503594.1656,74333,306255,KERRVILLE LEGION,KERRVILLE,TX,78028,SUBSTATION,IN SERVICE,KERR,48265,USA,30.0003448090001,-99.1003670379999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,1,138.0,69.0,N,N
-10823934.1003,3512026.7593,74335,306257,UNKNOWN306257,HILLS PRAIRIE,TX,78602,SUBSTATION,IN SERVICE,BASTROP,48021,USA,30.0659254190001,-97.233054366,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/08/25 00:00:00+00,IMAGERY,2015/08/25 00:00:00+00,2,138.0,69.0,Y,Y
-10770365.303,3874651.3876,74336,306258,ABRAMS RD,DALLAS,TX,75214,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.8442683490001,-96.751837672,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/10 00:00:00+00,IMAGERY/OTHER,2017/01/10 00:00:00+00,4,138.0,69.0,N,N
-10882011.4388,3793780.5055,74337,306259,UNKNOWN306259,GLEN ROSE,TX,76043,SUBSTATION,NOT AVAILABLE,SOMERVELL,48425,USA,32.23182977,-97.7547719739999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/02 00:00:00+00,IMAGERY/OTHER,2018/01/02 00:00:00+00,1,69.0,-999999.0,Y,N
-10722323.772,3836161.7456,74338,306260,UNKNOWN306260,OAK GROVE,TX,75142,SUBSTATION,NOT AVAILABLE,KAUFMAN,48257,USA,32.553305596,-96.3202732569999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,2,138.0,-999999.0,Y,N
-10716661.6519,3592261.5255,74339,306261,UNKNOWN306261,COLLEGE STATION,TX,77845,SUBSTATION,IN SERVICE,BRAZOS,48041,USA,30.687734075,-96.269409566,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/10 00:00:00+00,IMAGERY,2017/05/10 00:00:00+00,2,138.0,69.0,N,N
-10815401.9743,3857009.5326,74340,306262,UNKNOWN306262,PANTEGO,TX,76013,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.7110223600001,-97.156408974,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,3,138.0,13.8,Y,Y
-10815638.7298,3916790.951,74341,306263,FORT WORTH,DENTON,TX,76226,SUBSTATION,IN SERVICE,DENTON,48121,USA,33.1617323080001,-97.158535785,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,2,138.0,69.0,N,N
-10733608.1723,3343190.1199,74342,306264,CARANCAHUA,PORT ALTO,TX,77971,SUBSTATION,IN SERVICE,JACKSON,48239,USA,28.744685028,-96.4216427489999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,2,138.0,69.0,N,N
-10492342.3548,3834837.1081,74343,306265,UNKNOWN306265,SCOTTSVILLE,TX,75672,SUBSTATION,IN SERVICE,HARRISON,48203,USA,32.5432751180001,-94.254315035,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,1,115.0,69.0,Y,Y
-11348011.0776,4012148.8179,74344,306266,UNKNOWN306266,ALLEY,TX,79311,SUBSTATION,IN SERVICE,HALE,48189,USA,33.8758868900001,-101.940917954,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,3,69.0,13.8,N,N
-11443748.6355,3925388.2289,74346,306268,UNKNOWN306268,PLAINS,TX,79355,SUBSTATION,IN SERVICE,YOAKUM,48501,USA,33.2263605570001,-102.800943069,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/11 00:00:00+00,IMAGERY,2017/04/11 00:00:00+00,1,115.0,69.0,N,N
-11104648.8118,3810667.435,74347,306269,UNKNOWN306269,ABILENE,TX,79606,SUBSTATION,IN SERVICE,TAYLOR,48441,USA,32.360059877,-99.754757524,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,1,138.0,69.0,N,N
-10599388.5332,3787725.8561,74348,306270,UNKNOWN306270,WHITEHOUSE,TX,75791,SUBSTATION,IN SERVICE,SMITH,48423,USA,32.185809922,-95.2159272169999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/08/07 00:00:00+00,IMAGERY,2015/08/07 00:00:00+00,1,345.0,69.0,N,N
-11103186.238,4026405.5933,74349,306271,UNKNOWN306271,CROWELL,TX,79227,NOT AVAILABLE,NOT AVAILABLE,FOARD,48155,USA,33.982151,-99.741619,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/18 00:00:00+00,UNVERIFIED,2018/09/18 00:00:00+00,3,-999999.0,-999999.0,N,N
-10508148.99,3834277.31,74350,306272,UNKNOWN306272,MARSHALL,TX,75670,SUBSTATION,IN SERVICE,HARRISON,48203,USA,32.5390358540001,-94.3963084549999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,7,345.0,69.0,N,N
-11229938.5901,3925735.2225,74351,306273,UNKNOWN306273,SNYDER,TX,79549,SUBSTATION,NOT AVAILABLE,KENT,48263,USA,33.228968008,-100.880254752,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,0,345.0,69.0,Y,Y
-10747640.7537,3873685.6636,74353,306275,LAKE HUBBARD,DALLAS,TX,75043,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.83697956,-96.547699573,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,9,138.0,69.0,N,N
-10758619.83,3350953.0099,74354,306276,UNKNOWN306276,LA SALLE,TX,77957,SUBSTATION,IN SERVICE,JACKSON,48239,USA,28.805808977,-96.646326293,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,5,138.0,69.0,N,N
-10732064.4204,3588156.4847,74355,306277,UNKNOWN306277,BRYAN,TX,77803,SUBSTATION,IN SERVICE,BRAZOS,48041,USA,30.656016746,-96.40777499,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/10 00:00:00+00,IMAGERY,2017/05/10 00:00:00+00,2,138.0,69.0,N,N
-10889214.0577,3537802.775,74356,306278,BARTON,AUSTIN,TX,78746,SUBSTATION,IN SERVICE,TRAVIS,48453,USA,30.2661170220001,-97.819474201,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/03 00:00:00+00,IMAGERY,2017/05/03 00:00:00+00,3,138.0,69.0,N,N
-11365556.6325,4183981.5709,74358,306280,BUSHLAND,BUSHLAND,TX,79119,SUBSTATION,IN SERVICE,RANDALL,48381,USA,35.1477765930001,-102.098532355,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,4,230.0,115.0,N,N
-10968057.8225,4008053.5705,74359,306281,UNKNOWN306281,WICHITA FALLS,TX,76308,SUBSTATION,IN SERVICE,WICHITA,48485,USA,33.845338107,-98.527739791,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/26 00:00:00+00,IMAGERY,2017/04/26 00:00:00+00,1,138.0,13.8,N,N
-10825995.3941,3847622.6364,74361,306283,EVERMAN,FORT WORTH,TX,76140,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.640043431,-97.251571283,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016/01/26 00:00:00+00,IMAGERY,2016/01/26 00:00:00+00,13,345.0,69.0,N,N
-11461499.9657,3708798.57,74362,306284,UNKNOWN306284,THORNTONVILLE,TX,79756,SUBSTATION,IN SERVICE,WARD,48475,USA,31.583781027,-102.960405981,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,2,138.0,69.0,N,N
-10458486.986,3557510.5431,74363,306285,UNKNOWN306285,BUNA,TX,77612,SUBSTATION,IN SERVICE,JASPER,48241,USA,30.418904361,-93.9501870829999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/09/17 00:00:00+00,IMAGERY,2015/09/17 00:00:00+00,2,138.0,69.0,N,N
-10704461.4428,3870983.8542,74364,306286,UNKNOWN306286,TERRELL,TX,75161,SUBSTATION,IN SERVICE,KAUFMAN,48257,USA,32.8165845120001,-96.159813223,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,2,-999999.0,-999999.0,N,N
-11460920.7256,3623299.8626,74365,306287,FORT STOCKTON,FORT STOCKTON,TX,79735,SUBSTATION,IN SERVICE,PECOS,48371,USA,30.927212178,-102.955202579,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,AEPSC and Oncor Barilla Junction Transmission Project http://www.ercot.com/content/wcm/key_documents_lists/77730/AEPSC_and_Oncor_Barilla_Junction_Area_Improvement_Project__EIR_Update.pdf,2016/06/21 00:00:00+00,IMAGERY,2017/04/10 00:00:00+00,4,138.0,69.0,N,N
-11232458.4836,3856085.1633,74366,306288,UNKNOWN306288,SNYDER,TX,79549,SUBSTATION,IN SERVICE,SCURRY,48415,USA,32.7040352540001,-100.902891341,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,1,138.0,13.8,Y,Y
-10488000.6138,3500069.895,74367,306289,UNKNOWN306289,FANNETT,TX,77713,SUBSTATION,IN SERVICE,JEFFERSON,48245,USA,29.9729235660001,-94.215312512,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/09/08 00:00:00+00,IMAGERY,2015/09/08 00:00:00+00,2,138.0,69.0,Y,Y
-10875755.1794,3576667.9125,74368,306290,ROUND ROCK WESTINGHOUSE,ROUND ROCK,TX,78681,SUBSTATION,IN SERVICE,WILLIAMSON,48491,USA,30.567195729,-97.69857104,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/02/08 00:00:00+00,IMAGERY,2017/02/08 00:00:00+00,2,138.0,69.0,Y,Y
-10959582.0456,3029489.822,74372,306294,UNKNOWN306294,PENITAS,TX,78576,SUBSTATION,IN SERVICE,HIDALGO,48215,USA,26.2452642740001,-98.451600591,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,2,138.0,69.0,N,N
-10789002.5162,3335684.6462,74373,306295,UNKNOWN306295,VICTORIA,TX,77905,SUBSTATION,NOT AVAILABLE,VICTORIA,48469,USA,28.685553912,-96.919258607,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/30 00:00:00+00,IMAGERY/OTHER,2018/01/30 00:00:00+00,1,138.0,-999999.0,Y,N
-11268030.255,3888131.3949,74375,306297,UNKNOWN306297,FLUVANNA,TX,79517,SUBSTATION,IN SERVICE,BORDEN,48033,USA,32.945946,-101.222438,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/17 00:00:00+00,IMAGERY,2018/10/17 00:00:00+00,1,-999999.0,-999999.0,N,N
-10883321.5241,3649970.2092,74376,306298,UNKNOWN306298,FORT HOOD,TX,76544,SUBSTATION,NOT AVAILABLE,BELL,48027,USA,31.1325110490001,-97.766540671,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/30 00:00:00+00,IMAGERY/OTHER,2018/01/30 00:00:00+00,0,138.0,-999999.0,Y,N
-11228276.72,4224859.2214,74377,306299,BOWERS,LEFORS,TX,79065,SUBSTATION,IN SERVICE,GRAY,48179,USA,35.4474787280001,-100.865325919,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,4,230.0,115.0,N,N
-10793489.9606,3848811.4768,74378,306300,EAGLE FORD,DALLAS,TX,75249,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.649035955,-96.959570006,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/01/13 00:00:00+00,IMAGERY,2017/01/13 00:00:00+00,2,138.0,69.0,N,N
-10618717.7722,3463689.8728,74380,306302,PLAZA,HOUSTON,TX,77054,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.689420365,-95.389564725,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY,I nference, OpenStreetMap",2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,3,138.0,69.0,N,N
